t,frame,offset,heading,steer_cmd,servo_target_deg,servo_actual_deg,throttle,rows_found,lane_width_px,lines_visible
38.7486,643,0.00000,0.31370,0.07192,73.92,73.00,0.1424,15,95.88,1
38.8086,644,0.00000,0.30866,0.07277,73.91,73.00,0.1424,15,95.86,1
38.8663,645,0.00000,0.27341,0.06715,73.99,73.00,0.1429,15,95.96,1
38.9240,646,0.00000,0.28220,0.07035,73.94,73.00,0.1426,15,95.86,1
38.9823,647,-0.02694,0.24754,0.02405,74.64,74.00,0.1475,15,95.35,1
39.0459,648,-0.02023,0.28745,0.05559,74.17,74.00,0.1442,15,95.53,1
39.1037,649,-0.02103,0.26659,0.05291,74.21,74.00,0.1444,15,95.68,1
39.1677,650,0.00000,0.29810,0.08669,73.70,73.00,0.1409,15,95.78,1
39.2284,651,0.00000,0.31430,0.09574,73.56,73.00,0.1399,15,95.88,1
39.2848,652,0.00000,0.28021,0.08261,73.76,73.00,0.1413,15,95.98,1
39.3433,653,0.00000,0.28527,0.07973,73.80,73.00,0.1416,15,95.93,1
39.4033,654,0.00000,0.30809,0.08413,73.74,73.00,0.1412,15,96.03,1
39.4703,655,0.00000,0.28220,0.07127,73.93,73.00,0.1425,15,96.11,1
39.5309,656,-0.02038,0.23484,0.04048,74.39,74.00,0.1457,15,96.01,1
39.5941,657,-0.02286,0.22097,0.03617,74.46,74.00,0.1462,15,96.11,1
39.6528,658,0.00000,0.26640,0.07404,73.89,73.00,0.1422,15,96.21,1
39.7137,659,-0.02436,0.23114,0.03520,74.47,74.00,0.1463,15,96.15,1
39.7760,660,-0.03711,0.15598,-0.00486,75.17,75.00,0.1495,15,95.57,1
39.8402,661,-0.02759,0.22874,0.04121,74.38,74.00,0.1457,15,95.77,1
39.9188,662,0.00000,0.28663,0.08867,73.67,73.00,0.1407,15,95.88,1
39.9963,663,-0.02622,0.25203,0.04186,74.37,74.00,0.1456,15,95.37,1
40.0601,664,0.00000,0.30107,0.08651,73.70,73.00,0.1409,15,95.55,1
40.1229,665,-0.02276,0.26308,0.04997,74.25,74.00,0.1448,15,95.50,1
40.1865,666,0.00000,0.29044,0.07715,73.84,73.00,0.1419,15,95.51,1
40.2469,667,0.00000,0.30181,0.07810,73.83,73.00,0.1418,15,95.51,1
40.3065,668,0.00000,0.32556,0.08614,73.71,73.00,0.1410,15,95.68,1
40.3628,669,0.00000,0.34009,0.08917,73.66,73.00,0.1406,15,95.82,1
40.4231,670,0.00000,0.43309,0.14452,72.83,72.00,0.1348,15,96.42,1
40.4826,671,0.00000,0.41130,0.11241,73.31,73.00,0.1382,15,96.47,1
40.5356,672,0.00000,0.34517,0.07423,73.89,73.00,0.1422,15,96.53,1
40.5893,673,0.00000,0.32142,0.06032,74.10,74.00,0.1437,15,96.37,1
40.6496,674,0.00000,0.31183,0.05016,74.25,74.00,0.1447,15,96.28,1
40.7026,675,0.00000,0.32250,0.05517,74.17,74.00,0.1442,15,96.40,1
40.7555,676,0.00000,0.31781,0.05347,74.20,74.00,0.1444,15,96.33,1
40.8090,677,0.00000,0.32943,0.06179,74.07,74.00,0.1435,15,96.40,1
40.8623,678,-0.02382,0.27199,0.01580,74.76,74.00,0.1483,15,95.89,1
40.9150,679,-0.02013,0.29375,0.03733,74.44,74.00,0.1461,15,96.03,1
40.9700,680,-0.02167,0.26998,0.03539,74.47,74.00,0.1463,15,96.09,1
41.0259,681,0.00000,0.27944,0.06334,74.05,74.00,0.1433,15,96.02,1
41.0859,682,0.00000,0.30581,0.07539,73.87,73.00,0.1421,15,96.15,1
41.1451,683,0.00000,0.30376,0.07505,73.87,73.00,0.1421,15,96.07,1
41.2034,684,0.00000,0.32641,0.08313,73.75,73.00,0.1413,15,96.18,1
41.2606,685,0.00000,0.29058,0.07013,73.95,73.00,0.1426,15,95.89,1
41.3223,686,0.00000,0.30012,0.06671,74.00,73.00,0.1430,15,95.87,1
41.3784,687,-0.02243,0.25615,0.03107,74.53,74.00,0.1467,15,95.87,1
41.4342,688,0.00000,0.28885,0.06656,74.00,74.00,0.1430,15,96.03,1
41.4903,689,0.00000,0.31377,0.07560,73.87,73.00,0.1421,15,96.19,1
41.5442,690,0.00000,0.31313,0.07401,73.89,73.00,0.1422,15,96.10,1
41.5982,691,0.00000,0.33155,0.07969,73.80,73.00,0.1416,15,96.18,1
41.6540,692,0.00000,0.34622,0.08155,73.78,73.00,0.1414,15,96.29,1
41.7092,693,0.00000,0.33328,0.07232,73.92,73.00,0.1424,15,96.24,1
41.7650,694,0.00000,0.30333,0.05832,74.13,74.00,0.1439,15,96.39,1
41.8204,695,0.00000,0.31066,0.07075,73.94,73.00,0.1426,15,96.46,1
41.8752,696,0.00000,0.30007,0.07022,73.95,73.00,0.1426,15,96.34,1
41.9302,697,0.00000,0.31792,0.07656,73.85,73.00,0.1420,15,96.08,1
41.9953,698,0.00000,0.32236,0.06876,73.97,73.00,0.1428,15,96.03,1
42.0514,699,0.00000,0.31848,0.06505,74.02,74.00,0.1432,15,96.01,1
42.1109,700,0.00000,0.33321,0.07055,73.94,73.00,0.1426,15,96.14,1
42.1705,701,0.00000,0.34289,0.07583,73.86,73.00,0.1420,15,96.25,1
42.2311,702,0.00000,0.33126,0.06727,73.99,73.00,0.1429,15,96.19,1
42.2899,703,0.00000,0.33855,0.07085,73.94,73.00,0.1426,15,96.32,1
42.3493,704,0.00000,0.32782,0.06528,74.02,74.00,0.1431,15,96.27,1
42.4096,705,0.00000,0.31377,0.06205,74.07,74.00,0.1435,15,96.19,1
42.4730,706,0.00000,0.32888,0.06877,73.97,73.00,0.1428,15,96.31,1
42.5342,707,0.00000,0.33251,0.07250,73.91,73.00,0.1424,15,96.40,1
42.5954,708,0.00000,0.34010,0.07258,73.91,73.00,0.1424,15,96.47,1
42.6570,709,0.00000,0.28066,0.05175,74.22,74.00,0.1446,15,96.38,1
42.7251,710,0.00000,0.29593,0.06686,74.00,73.00,0.1430,15,96.47,1
42.7835,711,0.00000,0.31520,0.07246,73.91,73.00,0.1424,15,96.53,1
42.8461,712,0.00000,0.32901,0.07605,73.86,73.00,0.1420,15,96.62,1
42.9121,713,0.00000,0.33873,0.07595,73.86,73.00,0.1420,15,96.70,1
42.9725,714,0.00000,0.29186,0.06164,74.08,74.00,0.1435,15,96.72,1
43.0311,715,0.00000,0.29055,0.06154,74.08,74.00,0.1435,15,96.60,1
43.0924,716,0.00000,0.26315,0.05560,74.17,74.00,0.1442,15,96.64,1
43.1612,717,-0.02042,0.24510,0.03801,74.43,74.00,0.1460,15,96.67,1
43.2334,718,-0.02146,0.23009,0.03809,74.43,74.00,0.1460,15,96.72,1
43.2958,719,-0.03686,0.33241,-0.01205,75.42,75.00,0.1487,15,96.17,1
43.3596,720,-0.04463,0.46308,-0.02568,75.90,75.00,0.1473,14,95.71,1
43.4233,721,-0.03703,0.67327,0.01557,74.77,74.00,0.1484,14,95.69,1
43.4861,722,-0.04498,0.68165,-0.00768,75.27,75.00,0.1492,15,95.06,1
43.5455,723,-0.03952,0.58436,0.01963,74.71,74.00,0.1479,13,94.96,1
43.6028,724,-0.04540,0.58759,0.00075,74.99,74.00,0.1499,15,94.42,1
43.6603,725,-0.04546,0.59394,0.00579,74.91,74.00,0.1494,15,93.68,1
43.7207,726,-0.04547,0.59639,0.00947,74.86,74.00,0.1490,15,93.04,1
43.7781,727,-0.02986,0.51622,0.06685,74.00,73.00,0.1430,14,92.48,1
43.8348,728,0.00000,0.45909,0.11186,73.32,73.00,0.1383,14,91.99,1
43.8894,729,-0.02739,0.50902,0.05191,74.22,74.00,0.1445,15,91.55,1
43.9475,730,-0.03812,0.55912,0.00854,74.87,74.00,0.1491,14,91.11,1
44.0078,731,-0.05419,0.56980,-0.04426,76.55,76.00,0.1454,13,90.94,1
44.0681,732,-0.05772,0.60729,-0.04198,76.47,76.00,0.1456,14,91.01,1
44.1224,733,-0.04265,0.49331,0.02263,74.66,74.00,0.1476,15,91.44,1
44.1818,734,-0.06607,0.42489,-0.06235,77.18,77.00,0.1435,13,90.83,1
44.2390,735,-0.05356,0.35562,-0.00308,75.11,75.00,0.1497,13,91.13,1
44.2951,736,-0.04681,0.56963,0.02231,74.67,74.00,0.1477,13,91.47,1
44.3513,737,-0.05390,0.59001,-0.00684,75.24,75.00,0.1493,14,91.23,1
44.4063,738,-0.05822,0.60237,-0.02036,75.71,75.00,0.1479,14,91.06,1
44.4611,739,-0.05972,0.59196,-0.02160,75.76,75.00,0.1477,14,90.88,1
44.5170,740,-0.05785,0.60162,-0.01113,75.39,75.00,0.1488,15,90.68,1
44.5735,741,-0.05794,0.62333,-0.01036,75.36,75.00,0.1489,14,90.37,1
44.6313,742,-0.04625,0.71797,0.03179,74.52,74.00,0.1467,14,90.81,1
44.6879,743,-0.02902,0.76289,0.08471,73.73,73.00,0.1411,15,91.26,1
44.7473,744,-0.03174,0.71758,0.05557,74.17,74.00,0.1442,15,90.88,1
44.8077,745,-0.02704,0.53758,0.05991,74.10,74.00,0.1437,14,91.36,1
44.8740,746,-0.04606,0.53089,-0.01987,75.70,75.00,0.1479,13,91.15,1
44.9422,747,-0.04358,0.69545,-0.00535,75.19,75.00,0.1494,13,91.48,1
45.0025,748,-0.04861,0.68696,-0.02125,75.74,75.00,0.1478,14,91.50,1
45.0658,749,-0.03733,0.50688,0.02246,74.66,74.00,0.1476,15,92.00,1
45.1254,750,-0.02891,0.38077,0.04652,74.30,74.00,0.1451,15,92.48,1
45.1850,751,-0.02144,0.32993,0.06251,74.06,74.00,0.1434,14,92.90,1
45.2425,752,0.00000,0.27234,0.07578,73.86,73.00,0.1420,14,93.13,1
45.2996,753,0.00000,0.25460,0.07522,73.87,73.00,0.1421,15,93.33,1
45.3569,754,0.00000,0.22903,0.06489,74.03,74.00,0.1432,15,93.70,1
45.4183,755,0.00000,0.24392,0.05854,74.12,74.00,0.1439,15,93.89,1
45.4799,756,-0.02882,0.15931,-0.01105,75.39,75.00,0.1488,15,93.56,1
45.5391,757,-0.02719,0.17304,0.00061,74.99,74.00,0.1499,15,93.93,1
45.6062,758,-0.02434,0.22478,0.01388,74.79,74.00,0.1485,15,94.08,1
45.6682,759,0.00000,0.28273,0.05489,74.18,74.00,0.1442,15,94.40,1
45.7340,760,0.00000,0.27463,0.04682,74.30,74.00,0.1451,15,94.64,1
45.8005,761,-0.02166,0.24609,0.01365,74.80,74.00,0.1486,15,94.74,1
45.8608,762,-0.02483,0.22331,0.00309,74.95,74.00,0.1497,15,94.80,1
45.9207,763,-0.03023,0.18106,-0.01333,75.47,75.00,0.1486,14,94.87,1
45.9811,764,-0.03165,0.18084,-0.01280,75.45,75.00,0.1487,15,94.91,1
46.0391,765,-0.02651,0.23307,0.00992,74.85,74.00,0.1490,15,94.98,1
46.1023,766,-0.02830,0.22317,0.00309,74.95,74.00,0.1497,15,95.05,1
46.1673,767,0.00000,0.28186,0.05223,74.22,74.00,0.1445,15,95.21,1
46.2285,768,0.00000,0.30871,0.05087,74.24,74.00,0.1447,15,95.22,1
46.2888,769,-0.02452,0.24778,0.00603,74.91,74.00,0.1494,14,95.20,1
46.3584,770,0.00000,0.28815,0.04644,74.30,74.00,0.1451,15,95.41,1
46.4278,771,0.00000,0.31354,0.05388,74.19,74.00,0.1443,15,95.54,1
46.4925,772,0.00000,0.31917,0.04711,74.29,74.00,0.1451,15,95.52,1
46.5562,773,-0.03943,0.38446,-0.06028,77.11,77.00,0.1437,13,95.14,1
46.6196,774,-0.03608,0.35473,-0.03261,76.14,76.00,0.1466,14,95.18,1
46.6841,775,-0.04532,0.48559,-0.05588,76.96,76.00,0.1441,14,94.90,1
46.7477,776,0.00000,0.58823,0.07801,73.83,73.00,0.1418,14,95.03,1
46.8208,777,0.00000,0.59061,0.08870,73.67,73.00,0.1407,15,95.27,1
46.8837,778,0.00000,0.70935,0.10209,73.47,73.00,0.1393,16,95.37,1
46.9487,779,0.00000,0.71167,0.02688,74.60,74.00,0.1472,15,95.02,1
47.0098,780,0.00000,0.78661,0.02056,74.69,74.00,0.1478,14,94.74,1
47.0743,781,-0.02930,0.74688,-0.04129,76.45,76.00,0.1457,15,94.38,1
47.1502,782,-0.02310,0.60483,-0.00549,75.19,75.00,0.1494,15,94.64,1
47.2137,783,-0.04848,0.51483,-0.08891,78.11,78.00,0.1407,13,94.33,1
47.2759,784,-0.04579,0.39060,-0.05947,77.08,77.00,0.1438,14,93.70,1
47.3480,785,-0.03561,0.38932,-0.01034,75.36,75.00,0.1489,14,94.11,1
47.4143,786,-0.04362,0.36389,-0.03734,76.31,76.00,0.1461,15,93.92,1
47.4794,787,-0.04030,0.40500,-0.01983,75.69,75.00,0.1479,14,92.95,1
47.5498,788,-0.04075,0.17929,-0.01985,75.69,75.00,0.1479,14,91.99,1
47.6145,789,-0.02860,0.25520,0.02281,74.66,74.00,0.1476,16,91.27,1
47.6803,790,0.00000,0.32880,0.13081,73.04,73.00,0.1363,18,88.45,1
47.8380,791,-0.12757,0.47637,-0.34901,87.22,81.00,0.1134,8,88.45,1
47.9119,792,-0.14048,0.38142,-0.31650,86.08,86.00,0.1168,9,81.61,1
47.9850,793,-0.05846,-0.31353,0.00960,74.86,78.00,0.1490,7,81.61,1
48.0553,794,0.10885,-0.19226,0.55119,66.73,70.00,0.0921,15,81.61,1
48.1191,795,0.02994,-0.16372,0.15323,72.70,72.00,0.1339,3,81.61,1
48.1803,796,0.10054,-0.05473,0.36495,69.53,69.00,0.1117,6,81.61,1
48.2420,797,0.13032,-0.06321,0.35000,69.75,69.00,0.0000,0,81.61,0
48.3035,798,-0.14850,0.11323,-0.61360,96.48,77.00,0.0856,11,81.61,1
48.3628,799,-0.23596,-0.10224,-0.77843,102.25,85.00,0.0683,13,83.25,1
48.4247,800,-0.27740,-0.21036,-0.76333,101.72,93.00,0.0699,11,84.80,1
48.4853,801,-0.34307,0.09219,-0.85009,104.75,101.00,0.0607,9,86.62,1
48.5417,802,-0.43940,0.00602,-1.00000,110.00,109.00,0.0450,7,86.62,1
48.5987,803,-0.08704,-0.03314,0.36354,69.55,101.00,0.1118,5,86.62,1
48.6551,804,-0.03815,-0.03564,0.37888,69.32,93.00,0.0000,1,86.62,0
48.7088,805,0.00000,-0.03775,0.38132,69.28,85.00,0.0000,0,86.62,0
48.7634,806,0.04103,-0.03968,0.37831,69.33,77.00,0.0000,1,86.62,0
48.8195,807,0.07608,-0.04146,0.37399,69.39,69.00,0.0000,2,86.62,0
48.8766,808,0.06070,0.11460,0.28062,70.79,70.00,0.1205,11,82.75,1
48.9336,809,0.07124,0.11105,0.26490,71.03,71.00,0.1222,9,79.28,1
48.9915,810,0.09067,-0.01761,0.27945,70.81,70.00,0.1207,16,79.01,1
49.0510,811,0.07101,0.03315,0.15932,72.61,72.00,0.1333,13,78.08,1
49.1087,812,0.02304,0.18422,-0.03579,76.25,76.00,0.1462,16,76.70,1
49.1659,813,0.09215,-0.30685,0.23047,71.54,71.00,0.1258,10,73.54,1
49.2231,814,0.06572,-0.25125,0.09739,73.54,73.00,0.1398,6,69.29,1
49.2798,815,0.06897,-0.31248,0.08719,73.69,73.00,0.0000,0,69.29,0
49.3356,816,0.07182,-0.36630,0.08682,73.70,73.00,0.0000,2,69.29,0
49.3928,817,0.00000,-0.81071,-0.13891,79.86,79.00,0.1354,5,64.36,1
49.4493,818,0.00000,-0.06157,-0.06689,77.34,77.00,0.1430,7,60.39,1
49.5071,819,0.00000,0.05578,-0.11775,79.12,79.00,0.1376,10,58.71,1
49.5671,820,-0.06560,-0.17595,-0.28085,84.83,84.00,0.1205,12,57.42,1
49.6261,821,-0.08572,-0.18032,-0.28993,85.15,85.00,0.1196,10,56.93,1
49.6827,822,-0.11144,-0.06228,-0.32403,86.34,86.00,0.1160,10,55.81,1
49.7434,823,-0.11907,-0.02928,-0.28937,85.13,85.00,0.1196,8,53.28,1
49.8011,824,-0.12375,0.09651,-0.25711,84.00,83.00,0.1230,9,51.73,1
49.8597,825,-0.05036,0.40413,0.03941,74.41,75.00,0.1459,10,52.82,1
49.9192,826,-0.03844,0.19957,0.05339,74.20,74.00,0.1444,11,54.10,1
49.9794,827,0.05012,-0.01763,0.33551,69.97,69.00,0.1148,12,56.03,1
50.0427,828,0.09999,-0.48109,0.41940,68.71,68.00,0.1060,12,58.20,1
50.1072,829,0.11470,-0.80845,0.36966,69.46,69.00,0.1112,9,59.92,1
50.1782,830,0.17469,-0.62047,0.48645,67.70,67.00,0.0989,13,59.49,1
50.2400,831,0.18955,-0.62482,0.44383,68.34,68.00,0.1034,14,59.96,1
50.3045,832,0.17421,-0.39021,0.31084,70.34,70.00,0.1174,15,61.23,1
50.3665,833,0.15729,-0.33811,0.21071,71.84,71.00,0.1279,12,61.28,1
50.4288,834,0.08057,-0.61888,-0.07196,77.52,77.00,0.1424,8,61.90,1
50.4920,835,0.00000,-0.51541,-0.34331,87.02,85.00,0.1140,9,63.69,1
50.5580,836,-0.02208,-0.11160,-0.27259,84.54,84.00,0.1214,6,65.82,1
50.6294,837,0.04981,-0.46830,0.06308,74.05,76.00,0.1434,8,64.19,1
50.6919,838,0.10836,-0.24349,0.26306,71.05,71.00,0.1224,18,63.68,1
50.7549,839,0.16185,-0.06802,0.40433,68.94,68.00,0.1075,13,65.46,1
50.8165,840,0.11623,0.11276,0.17738,72.34,72.00,0.1314,19,64.91,1
50.8799,841,0.12116,-0.10419,0.18016,72.30,72.00,0.1311,14,66.45,1
50.9462,842,0.12493,0.16494,0.17977,72.30,72.00,0.1311,16,66.21,1
51.0075,843,0.07256,0.30663,-0.01267,75.44,75.00,0.1487,20,65.52,1
51.0700,844,0.00000,0.46382,-0.25087,83.78,83.00,0.1237,20,65.66,1
51.1367,845,-0.06663,0.64359,-0.37645,88.18,88.00,0.1105,20,65.83,1
51.2031,846,-0.09399,0.78015,-0.36476,87.77,87.00,0.1117,18,66.21,1
51.2766,847,-0.11583,0.91545,-0.33718,86.80,86.00,0.1146,18,66.60,1
51.3580,848,-0.05289,0.81685,-0.03350,76.17,78.00,0.1465,15,66.36,1
51.4279,849,-0.08799,0.93653,-0.15011,80.25,80.00,0.1342,22,66.44,1
51.4919,850,-0.03238,0.73097,0.06349,74.05,74.00,0.1433,22,67.10,1
51.5558,851,-0.02041,0.58061,0.08186,73.77,73.00,0.1414,24,67.04,1
51.6222,852,0.00000,0.25350,0.10410,73.44,73.00,0.1391,19,65.40,1
51.6860,853,0.00000,-0.10020,0.08540,73.72,73.00,0.1410,18,63.68,1
51.7503,854,0.00000,-0.15955,0.09000,73.65,73.00,0.1405,21,62.44,1
51.8153,855,0.00000,-0.33367,0.01315,74.80,74.00,0.1486,18,61.90,1
51.8823,856,0.00000,-0.33982,0.01823,74.73,74.00,0.1481,17,60.42,1
51.9500,857,0.00000,-0.56114,0.07794,73.83,73.00,0.1418,14,59.38,1
52.0146,858,0.00000,-0.42037,0.08436,73.73,73.00,0.1411,20,59.04,1
52.0816,859,0.02980,-0.32417,0.11948,73.21,73.00,0.1375,18,60.64,1
52.1596,860,0.00000,-0.04785,-0.01245,75.44,75.00,0.1487,23,61.67,1
52.2217,861,0.05284,-0.05521,0.17954,72.31,72.00,0.1311,22,63.36,1
52.2813,862,0.08503,0.08549,0.25925,71.11,71.00,0.1228,20,67.08,1
52.3450,863,0.06840,0.35063,0.15346,72.70,72.00,0.1339,22,67.15,1
52.4076,864,0.03852,0.54751,0.02928,74.56,74.00,0.1469,25,67.92,1
52.4738,865,0.00000,0.72784,-0.12944,79.53,79.00,0.1364,26,68.75,1
52.5397,866,-0.02619,0.81708,-0.13928,79.87,79.00,0.1354,24,68.39,1
52.6044,867,0.00000,0.63318,-0.03534,76.24,76.00,0.1463,20,68.99,1
52.6741,868,0.00000,0.52473,0.01888,74.72,74.00,0.1480,20,68.86,1
52.7344,869,-0.02802,0.56685,-0.08476,77.97,77.00,0.1411,25,69.14,1
52.8000,870,0.02829,0.33212,0.13474,72.98,72.00,0.1359,19,67.97,1
52.8720,871,0.03838,0.37452,0.14061,72.89,72.00,0.1352,20,66.30,1
52.9333,872,0.06322,0.29210,0.20266,71.96,71.00,0.1287,18,65.29,1
52.9985,873,0.08011,0.28655,0.22513,71.62,71.00,0.1264,18,64.75,1
53.0660,874,0.00000,0.37429,-0.04498,76.57,76.00,0.1453,22,63.88,1
53.1364,875,-0.07993,0.45802,-0.34076,86.93,84.00,0.1142,24,63.39,1
53.1975,876,-0.15824,0.58719,-0.52726,93.45,92.00,0.0946,24,63.72,1
53.2574,877,-0.20483,0.75195,-0.57606,95.16,95.00,0.0895,20,63.68,1
53.3161,878,-0.21469,0.82281,-0.49856,92.45,92.00,0.0977,19,64.67,1
53.3749,879,-0.20761,0.90795,-0.38608,88.51,88.00,0.1095,22,64.37,1
53.4335,880,-0.16014,0.85832,-0.16222,80.68,80.00,0.1330,26,64.00,1
53.4921,881,-0.08556,0.47592,0.10591,73.41,73.00,0.1389,26,62.47,1
53.5504,882,-0.04258,0.27342,0.20607,71.91,71.00,0.1284,24,62.54,1
53.6110,883,0.00000,0.05021,0.24208,71.37,71.00,0.1246,24,61.82,1
53.6693,884,0.00000,-0.13902,0.23055,71.54,71.00,0.1258,23,61.47,1
53.7298,885,0.03417,-0.28440,0.27161,70.93,70.00,0.1215,23,61.33,1
53.7885,886,0.02530,-0.24214,0.17278,72.41,72.00,0.1319,19,61.06,1
53.8474,887,0.03766,-0.27395,0.17476,72.38,72.00,0.1316,24,60.12,1
53.9081,888,0.04165,-0.38478,0.14992,72.75,72.00,0.1343,21,58.95,1
53.9673,889,0.03216,-0.51488,0.08559,73.72,73.00,0.1410,20,57.90,1
54.0280,890,0.04471,-0.49789,0.11489,73.28,73.00,0.1379,24,57.64,1
54.0869,891,0.05255,-0.46535,0.12349,73.15,73.00,0.1370,24,58.70,1
54.1479,892,0.03775,-0.31299,0.05179,74.22,74.00,0.1446,25,59.07,1
54.2122,893,0.03224,-0.15179,0.02987,74.55,74.00,0.1469,27,62.22,1
54.2746,894,0.00000,0.19727,-0.04680,76.64,76.00,0.1451,27,61.79,1
54.3408,895,-0.02449,0.35429,-0.14735,80.16,80.00,0.1345,27,61.77,1
54.4013,896,-0.06870,0.41482,-0.26351,84.22,84.00,0.1223,25,61.29,1
54.4637,897,-0.07414,0.44485,-0.22061,82.72,82.00,0.1268,23,61.05,1
54.5285,898,-0.07281,0.42857,-0.16816,80.89,80.00,0.1323,21,60.33,1
54.5954,899,-0.04316,0.46224,-0.03316,76.16,76.00,0.1465,22,59.96,1
54.6625,900,0.00000,0.34024,0.10328,73.45,73.00,0.1392,26,58.82,1
54.7270,901,0.06163,0.19734,0.29556,70.57,70.00,0.1190,22,58.02,1
54.7902,902,0.08387,0.19388,0.30314,70.45,70.00,0.1182,25,57.14,1
54.8482,903,0.07895,0.24513,0.22584,71.61,71.00,0.1263,23,56.87,1
54.9140,904,0.02756,0.31627,0.00150,74.98,74.00,0.1498,27,56.56,1
54.9756,905,-0.04613,0.46231,-0.24628,83.62,82.00,0.1241,25,55.29,1
55.0355,906,-0.08269,0.39640,-0.31286,85.95,85.00,0.1171,21,55.35,1
55.1037,907,-0.16185,0.58278,-0.51047,92.87,92.00,0.0964,25,56.26,1
55.1675,908,-0.23909,0.69646,-0.66971,98.44,98.00,0.0797,26,55.74,1
55.2287,909,-0.21117,0.70537,-0.44575,90.60,90.00,0.1032,25,55.84,1
55.2927,910,-0.17336,0.61672,-0.24217,83.48,83.00,0.1246,27,56.64,1
55.3573,911,-0.10046,0.49700,0.03134,74.53,75.00,0.1467,27,58.36,1
55.4183,912,-0.02982,0.10251,0.23615,71.46,71.00,0.1252,25,58.38,1
55.4787,913,0.00000,-0.16350,0.25788,71.13,71.00,0.1229,25,59.09,1
55.5375,914,0.02244,-0.31556,0.26152,71.08,71.00,0.1225,22,59.06,1
55.5991,915,0.02464,-0.43198,0.19384,72.09,72.00,0.1296,25,59.46,1
55.6610,916,0.00000,-0.55640,0.09846,73.52,73.00,0.1397,19,59.78,1
55.7268,917,0.04697,-0.58503,0.18140,72.28,72.00,0.1310,21,62.31,1
55.7953,918,0.03383,-0.52367,0.08714,73.69,73.00,0.1409,25,62.68,1
55.8546,919,0.02356,-0.41706,0.03261,74.51,74.00,0.1466,25,62.73,1
55.9169,920,-0.02423,-0.68308,-0.14026,79.91,79.00,0.1353,10,63.70,1
55.9879,921,-0.02572,-0.88137,-0.11129,78.90,78.00,0.1383,8,64.33,1
56.0562,922,-0.03844,-0.75319,-0.13074,79.58,79.00,0.1363,11,64.60,1
56.1268,923,0.00000,-0.89542,0.04167,74.37,74.00,0.1456,10,64.97,1
56.1991,924,0.00000,-0.98687,0.00376,74.94,74.00,0.1496,8,65.28,1
56.2655,925,0.00000,-1.03315,0.02964,74.56,74.00,0.1469,9,65.42,1
56.3322,926,0.00000,-1.05329,-0.00585,75.20,75.00,0.1494,8,65.57,1
56.3981,927,0.00000,-1.05641,-0.02590,75.91,75.00,0.1473,8,65.72,1
56.4723,928,-0.06511,-0.67818,-0.23431,83.20,83.00,0.1254,9,65.78,1
56.5387,929,-0.10678,-0.41018,-0.32625,86.42,86.00,0.1157,9,65.90,1
56.6107,930,-0.13195,-0.23602,-0.34332,87.02,87.00,0.1140,9,65.94,1
56.6750,931,-0.08308,-0.31583,-0.11830,79.14,79.00,0.1376,18,64.75,1
56.7403,932,-0.07953,-0.41807,-0.10116,78.54,78.00,0.1394,11,65.54,1
56.8056,933,-0.10006,-0.67397,-0.17177,81.01,81.00,0.1320,9,67.09,1
56.8765,934,-0.22463,-0.18435,-0.58542,95.49,89.00,0.0885,8,67.93,1
56.9627,935,-0.32207,0.20704,-0.77600,102.16,97.00,0.0685,8,69.14,1
57.0282,936,-0.31191,-0.28762,-0.61534,96.54,96.00,0.0854,9,70.12,1
57.0890,937,-0.29456,-0.62469,-0.48057,91.82,91.00,0.0995,9,70.38,1
57.1543,938,-0.20562,-0.85896,-0.12945,79.53,83.00,0.1364,11,70.57,1
57.2224,939,-0.27053,-0.28115,-0.39351,88.77,88.00,0.1087,7,70.88,1
57.2889,940,-0.22727,-0.57754,-0.22230,82.78,82.00,0.1267,10,71.09,1
57.3535,941,-0.23319,-0.40590,-0.26229,84.18,84.00,0.1225,13,69.68,1
57.4200,942,-0.21137,-0.26384,-0.19827,81.94,81.00,0.1292,17,69.03,1
57.4853,943,-0.20209,-0.15738,-0.19207,81.72,81.00,0.1298,15,68.49,1
57.5486,944,-0.24168,0.19844,-0.35460,87.41,87.00,0.1128,16,67.57,1
57.6153,945,-0.26555,0.52017,-0.42693,89.94,89.00,0.1052,15,67.35,1
57.6847,946,-0.25893,0.56517,-0.37900,88.27,88.00,0.1102,11,67.88,1
57.7509,947,-0.23829,0.52445,-0.29947,85.48,85.00,0.1186,10,69.07,1
57.8163,948,-0.23005,0.41270,-0.28223,84.88,84.00,0.1204,9,70.14,1
57.8814,949,-0.21102,0.38877,-0.23291,83.15,83.00,0.1255,8,71.49,1
57.9481,950,-0.20202,0.36283,-0.22966,83.04,83.00,0.1259,8,72.69,1
58.0196,951,-0.19890,0.37907,-0.24830,83.69,83.00,0.1239,8,73.29,1
58.0866,952,-0.20237,0.39889,-0.28250,84.89,84.00,0.1203,8,73.73,1
58.1476,953,-0.20797,0.34396,-0.31454,86.01,86.00,0.1170,8,74.48,1
58.2090,954,-0.21801,0.47616,-0.35131,87.30,87.00,0.1131,7,75.23,1
58.2720,955,-0.22723,0.49130,-0.37702,88.20,88.00,0.1104,8,75.83,1
58.3333,956,-0.23769,0.47923,-0.40212,89.07,89.00,0.1078,9,76.40,1
58.3917,957,-0.24267,0.49795,-0.40412,89.14,89.00,0.1076,8,76.99,1
58.4497,958,-0.24454,0.52658,-0.39620,88.87,88.00,0.1084,8,77.29,1
