t,frame,offset,heading,steer_cmd,servo_target_deg,servo_actual_deg,throttle,rows_found,lane_width_px,lines_visible
19.3605,319,0.00000,0.00000,0.00000,75.00,75.00,0.0000,0,88.14,0
19.4247,320,0.00000,0.00000,0.00000,75.00,75.00,0.0000,0,88.14,0
19.4952,321,0.00000,0.00000,0.00000,75.00,75.00,0.0000,0,88.14,0
19.5630,322,0.00000,0.00000,0.00000,75.00,75.00,0.0000,0,88.14,0
19.6279,323,0.00000,0.00000,0.00000,75.00,75.00,0.0000,0,88.14,0
19.6902,324,0.00000,0.00000,0.00000,75.00,75.00,0.0000,1,88.14,0
19.7516,325,0.00000,0.00000,0.00000,75.00,75.00,0.0000,0,88.14,0
19.8208,326,0.00000,0.00000,0.00000,75.00,75.00,0.0000,1,88.14,0
19.8923,327,0.00000,0.00000,0.00000,75.00,75.00,0.0000,0,88.14,0
19.9741,328,0.00000,0.00000,0.00000,75.00,75.00,0.0000,0,88.14,0
20.0410,329,0.00000,0.00000,0.00000,75.00,75.00,0.0000,0,88.14,0
20.1066,330,0.00000,0.00000,0.00000,75.00,75.00,0.0000,0,88.14,0
20.1697,331,0.00000,0.00000,0.00000,75.00,75.00,0.0000,1,88.14,0
20.2316,332,0.00000,0.00000,0.00000,75.00,75.00,0.0000,0,88.14,0
20.2983,333,0.00000,0.00000,0.00000,75.00,75.00,0.0000,0,88.14,0
20.3636,334,0.00000,0.00000,0.00000,75.00,75.00,0.0000,0,88.14,0
20.4260,335,0.00000,0.00000,0.00000,75.00,75.00,0.0000,0,88.14,0
20.4953,336,0.00000,0.00000,0.00000,75.00,75.00,0.0000,0,88.14,0
20.5597,337,0.00000,0.00000,0.00000,75.00,75.00,0.0000,0,88.14,0
20.6302,338,0.00000,0.00000,0.00000,75.00,75.00,0.0000,1,88.14,0
20.6951,339,0.00000,0.00000,0.00000,75.00,75.00,0.0000,0,88.14,0
20.7613,340,0.00000,0.00000,0.00000,75.00,75.00,0.0000,1,88.14,0
20.8275,341,0.00000,0.00000,0.00000,75.00,75.00,0.0000,1,88.14,0
20.8997,342,0.00000,0.00000,0.00000,75.00,75.00,0.0000,0,88.14,0
20.9805,343,0.00000,0.00000,0.00000,75.00,75.00,0.0000,0,88.14,0
21.0505,344,0.00000,0.00000,0.00000,75.00,75.00,0.0000,0,88.14,0
21.1205,345,0.00000,0.00000,0.00000,75.00,75.00,0.0000,0,88.14,0
21.2018,346,0.00000,0.00000,0.00000,75.00,75.00,0.0000,0,88.14,0
21.2688,347,-0.02901,-0.61364,-0.02672,75.94,75.00,0.1472,4,81.22,1
21.3410,348,-0.10483,0.09120,-0.21250,82.44,82.00,0.1277,8,81.22,1
21.4086,349,-0.10757,0.60843,-0.18435,81.45,81.00,0.1306,4,81.22,1
21.4732,350,-0.13053,0.93245,-0.24549,83.59,83.00,0.1242,10,77.80,1
21.5401,351,-0.06969,1.10630,0.02293,74.66,75.00,0.1476,10,75.76,1
21.6124,352,-0.06178,1.18071,0.01652,74.75,74.00,0.1483,14,75.18,1
21.6819,353,-0.04007,0.91119,0.06310,74.05,74.00,0.1434,11,76.24,1
21.7532,354,-0.04973,0.49962,-0.00680,75.24,75.00,0.1493,21,77.05,1
21.8344,355,0.00000,0.56787,0.11584,73.26,73.00,0.1378,19,76.96,1
21.9011,356,0.00000,0.40721,0.12907,73.06,73.00,0.1364,20,75.50,1
21.9720,357,0.00000,0.33754,0.08731,73.69,73.00,0.1408,20,72.75,1
22.0350,358,0.00000,0.08266,0.04539,74.32,74.00,0.1452,21,70.16,1
22.0975,359,0.00000,-0.15142,0.02100,74.69,74.00,0.1478,23,68.40,1
22.1613,360,0.02330,-0.30825,0.07626,73.86,73.00,0.1420,25,67.29,1
22.2272,361,0.02013,-0.32775,0.04390,74.34,74.00,0.1454,27,66.26,1
22.2875,362,0.00000,-0.23453,-0.02748,75.96,75.00,0.1471,27,65.96,1
22.3513,363,-0.02785,-0.09662,-0.12988,79.55,79.00,0.1364,27,65.85,1
22.4139,364,-0.05791,0.06594,-0.20768,82.27,82.00,0.1282,27,64.53,1
22.4755,365,-0.08423,0.21903,-0.25908,84.07,84.00,0.1228,27,63.05,1
22.5361,366,-0.08990,0.20551,-0.23169,83.11,83.00,0.1257,27,59.94,1
22.5951,367,-0.06914,0.24308,-0.12289,79.30,79.00,0.1371,25,57.09,1
22.6566,368,0.00000,0.10766,0.10571,73.41,73.00,0.1389,24,54.81,1
22.7176,369,0.04253,0.05317,0.24256,71.36,71.00,0.1245,22,53.35,1
22.7800,370,0.06539,-0.05454,0.25652,71.15,71.00,0.1231,21,51.56,1
22.8429,371,0.06645,-0.15131,0.19653,72.05,72.00,0.1294,22,49.70,1
22.9054,372,0.06960,-0.12762,0.16228,72.57,72.00,0.1330,21,48.19,1
22.9698,373,0.05903,-0.02654,0.09138,73.63,73.00,0.1404,19,46.49,1
23.0396,374,0.00000,0.09346,-0.07832,77.74,77.00,0.1418,16,44.84,1
23.1049,375,0.02015,0.36319,-0.03976,76.39,76.00,0.1458,14,43.63,1
23.1670,376,0.00000,0.45573,-0.06758,77.37,77.00,0.1429,17,42.26,1
23.2279,377,0.00000,0.43375,-0.04928,76.72,76.00,0.1448,18,41.27,1
23.2893,378,0.00000,0.31075,-0.06849,77.40,77.00,0.1428,17,39.88,1
23.3506,379,0.00000,0.15626,-0.07760,77.72,77.00,0.1419,20,39.03,1
23.4131,380,0.00000,0.14758,-0.06492,77.27,77.00,0.1432,20,38.61,1
23.4765,381,0.00000,0.13271,-0.01562,75.55,75.00,0.1484,20,38.30,1
23.5374,382,-0.02004,-0.08512,-0.08960,78.14,78.00,0.1406,21,38.09,1
23.5974,383,-0.03207,-0.18688,-0.11535,79.04,79.00,0.1379,23,38.09,1
23.6581,384,-0.02179,-0.06864,-0.05895,77.06,77.00,0.1438,23,38.87,1
23.7273,385,0.00000,0.05428,-0.01247,75.44,75.00,0.1487,21,38.86,1
23.7915,386,0.00000,0.13984,0.00924,74.86,74.00,0.1490,19,38.32,1
23.8586,387,0.00000,0.12370,0.02120,74.68,74.00,0.1478,21,37.97,1
23.9264,388,0.00000,0.13391,-0.01678,75.59,75.00,0.1482,20,38.05,1
23.9924,389,0.00000,0.16648,-0.01079,75.38,75.00,0.1489,21,37.95,1
24.0739,390,-0.02479,0.09633,-0.08125,77.84,77.00,0.1415,19,37.56,1
24.1391,391,-0.04339,0.12220,-0.13158,79.61,79.00,0.1362,20,38.13,1
24.2050,392,-0.05363,0.11318,-0.14405,80.04,80.00,0.1349,18,38.45,1
24.2685,393,-0.06050,-0.02039,-0.14549,80.09,80.00,0.1347,22,38.99,1
24.3361,394,-0.02962,-0.03317,-0.01681,75.59,75.00,0.1482,22,38.41,1
24.4082,395,0.00000,-0.04779,0.04627,74.31,74.00,0.1451,22,37.91,1
24.4686,396,0.00000,-0.05845,0.02617,74.61,74.00,0.1473,21,37.89,1
24.5329,397,0.00000,-0.01813,0.02497,74.63,74.00,0.1474,21,37.97,1
24.5969,398,0.00000,0.03203,0.02206,74.67,74.00,0.1477,21,37.41,1
24.6591,399,0.00000,0.09794,0.02485,74.63,74.00,0.1474,21,37.65,1
24.7212,400,0.00000,0.14647,-0.00105,75.04,75.00,0.1499,21,37.85,1
24.7876,401,0.00000,0.06578,-0.01562,75.55,75.00,0.1484,22,38.09,1
24.8482,402,-0.02656,0.11367,-0.09689,78.39,78.00,0.1398,19,38.29,1
24.9068,403,-0.02284,0.13417,-0.06966,77.44,77.00,0.1427,20,37.91,1
24.9648,404,-0.02520,0.14774,-0.07043,77.46,77.00,0.1426,19,37.47,1
25.0260,405,-0.04082,0.14286,-0.11801,79.13,79.00,0.1376,20,37.57,1
25.0828,406,-0.03569,0.18361,-0.08427,77.95,77.00,0.1412,20,37.99,1
25.1421,407,-0.04038,0.17447,-0.09296,78.25,78.00,0.1402,19,37.90,1
25.2005,408,-0.04171,0.17202,-0.08907,78.12,78.00,0.1406,20,38.13,1
25.2615,409,-0.05592,-0.04369,-0.13185,79.61,79.00,0.1362,18,38.04,1
25.3271,410,-0.07415,-0.05261,-0.17912,81.27,81.00,0.1312,17,38.40,1
25.3991,411,-0.04870,0.16376,-0.06347,77.22,77.00,0.1433,18,38.91,1
25.4640,412,-0.05054,0.15993,-0.07322,77.56,77.00,0.1423,17,38.66,1
25.5274,413,-0.04207,0.19153,-0.04547,76.59,76.00,0.1452,18,40.13,1
25.5912,414,0.00000,0.22827,0.04079,74.39,74.00,0.1457,17,39.40,1
25.6567,415,-0.02881,0.39256,-0.02963,76.04,76.00,0.1469,17,39.39,1
25.7245,416,-0.04714,0.59894,-0.10225,78.58,78.00,0.1393,15,40.84,1
25.7846,417,-0.04907,0.55957,-0.10193,78.57,78.00,0.1393,12,40.45,1
25.8450,418,-0.06234,0.63298,-0.14189,79.97,79.00,0.1351,15,39.90,1
25.9049,419,-0.04545,0.56699,-0.06913,77.42,77.00,0.1427,17,39.54,1
25.9628,420,-0.03370,0.47090,-0.03066,76.07,76.00,0.1468,18,39.41,1
26.0218,421,-0.03698,0.33162,-0.05310,76.86,76.00,0.1444,16,40.23,1
26.0833,422,-0.02569,0.24031,-0.01917,75.67,75.00,0.1480,15,40.48,1
26.1469,423,0.00000,0.17243,0.00681,74.90,74.00,0.1493,15,40.29,1
26.2115,424,0.00000,0.18961,0.03618,74.46,74.00,0.1462,17,41.07,1
26.2725,425,-0.02710,0.27128,-0.07264,77.54,77.00,0.1424,17,41.35,1
26.3324,426,-0.03781,0.31577,-0.10772,78.77,78.00,0.1387,17,41.55,1
26.3945,427,-0.04196,0.28752,-0.11273,78.95,78.00,0.1382,21,41.28,1
26.4574,428,-0.03679,0.23690,-0.08505,77.98,77.00,0.1411,18,40.56,1
26.5197,429,-0.02640,0.26548,-0.04628,76.62,76.00,0.1451,19,40.19,1
26.5870,430,-0.03986,0.10627,-0.09967,78.49,78.00,0.1395,18,39.59,1
26.6507,431,-0.03520,0.18969,-0.07792,77.73,77.00,0.1418,17,39.13,1
26.7173,432,-0.02979,0.05365,-0.05907,77.07,77.00,0.1438,19,38.60,1
26.7899,433,-0.02200,0.00201,-0.03704,76.30,76.00,0.1461,20,38.59,1
26.8531,434,0.00000,-0.01748,0.01866,74.72,74.00,0.1480,19,37.99,1
26.9166,435,0.00000,-0.05141,-0.00817,75.29,75.00,0.1491,18,38.04,1
26.9801,436,0.00000,-0.03870,-0.04855,76.70,76.00,0.1449,16,38.16,1
27.0420,437,0.00000,0.04847,-0.01645,75.58,75.00,0.1483,16,37.45,1
27.1054,438,-0.02246,0.04986,-0.08626,78.02,78.00,0.1409,18,37.91,1
27.1676,439,0.00000,0.36494,-0.03095,76.08,76.00,0.1468,14,38.02,1
27.2329,440,0.00000,0.64717,0.01755,74.74,74.00,0.1482,14,37.91,1
27.2958,441,0.00000,0.67966,-0.01578,75.55,75.00,0.1483,15,36.82,1
27.3563,442,0.00000,0.62768,-0.01656,75.58,75.00,0.1483,15,35.78,1
27.4244,443,0.00000,0.65314,-0.07497,77.62,77.00,0.1421,13,35.80,1
27.4864,444,0.00000,0.76575,-0.08499,77.97,77.00,0.1411,14,35.75,1
27.5463,445,-0.03616,0.83618,-0.15048,80.27,80.00,0.1342,14,36.69,1
27.6069,446,0.00000,0.81278,-0.05031,76.76,76.00,0.1447,15,37.07,1
27.6693,447,-0.03429,0.63248,-0.12306,79.31,79.00,0.1371,15,37.07,1
27.7354,448,-0.04481,0.35393,-0.14619,80.12,80.00,0.1347,14,36.38,1
27.7942,449,-0.03300,0.55445,-0.08962,78.14,78.00,0.1406,14,36.12,1
27.8531,450,0.00000,0.68212,-0.01067,75.37,75.00,0.1489,14,35.74,1
27.9125,451,-0.02356,0.42618,-0.06518,77.28,77.00,0.1432,13,34.56,1
27.9727,452,0.00000,0.44232,-0.02539,75.89,75.00,0.1473,15,37.04,1
28.0315,453,0.00000,0.40387,-0.04374,76.53,76.00,0.1454,17,37.73,1
28.0892,454,0.00000,0.24981,-0.04337,76.52,76.00,0.1454,17,37.86,1
28.1479,455,0.00000,0.29850,0.00453,74.93,74.00,0.1495,17,37.78,1
28.2087,456,0.02170,0.29590,0.06571,74.01,74.00,0.1431,17,37.80,1
28.2683,457,0.00000,0.23486,0.00174,74.97,74.00,0.1498,16,37.40,1
28.3283,458,0.00000,0.44127,-0.03696,76.29,76.00,0.1461,16,37.47,1
28.3916,459,0.00000,0.71153,-0.06074,77.13,77.00,0.1436,14,38.32,1
28.4520,460,-0.02901,0.37662,-0.15470,80.41,80.00,0.1338,16,38.15,1
28.5166,461,-0.07324,0.05384,-0.28491,84.97,84.00,0.1201,13,37.84,1
28.5891,462,-0.07750,0.29717,-0.24441,83.55,83.00,0.1243,12,37.58,1
28.6539,463,-0.04039,0.12859,-0.08135,77.85,77.00,0.1415,13,37.84,1
28.7220,464,0.00000,0.08700,0.01283,74.81,74.00,0.1487,10,38.18,1
28.7845,465,0.00000,0.36864,0.01885,74.72,74.00,0.1480,10,39.15,1
28.8457,466,0.00000,0.21437,0.03792,74.43,74.00,0.1460,12,38.89,1
28.9047,467,0.02700,0.11730,0.08073,73.79,73.00,0.1415,12,39.77,1
28.9681,468,0.02983,-0.01287,0.05769,74.13,74.00,0.1439,12,39.89,1
29.0288,469,0.04624,0.01129,0.09080,73.64,73.00,0.1405,12,40.40,1
29.0910,470,0.06178,-0.22179,0.11554,73.27,73.00,0.1379,12,40.93,1
29.1509,471,0.08702,-0.44915,0.17258,72.41,72.00,0.1319,13,41.69,1
29.2114,472,0.06606,-0.76380,0.05838,74.12,74.00,0.1439,11,40.67,1
29.2695,473,0.06100,-0.96714,0.02813,74.58,74.00,0.1470,9,40.75,1
29.3287,474,0.05836,-1.08710,0.01373,74.79,74.00,0.1486,8,41.88,1
29.3919,475,0.03353,-0.70772,-0.07490,77.62,77.00,0.1421,10,42.16,1
29.4545,476,0.00000,-0.51794,-0.12164,79.26,79.00,0.1372,13,42.41,1
29.5141,477,0.00000,-0.42801,-0.11175,78.91,78.00,0.1383,15,42.15,1
29.5812,478,0.00000,-0.61813,-0.13773,79.82,79.00,0.1355,13,43.78,1
29.6407,479,0.00000,-0.32134,-0.09118,78.19,78.00,0.1404,14,43.54,1
29.7004,480,0.02438,-0.21327,-0.00603,75.21,75.00,0.1494,15,43.76,1
29.7600,481,0.05101,-0.12621,0.08290,73.76,73.00,0.1413,15,43.53,1
29.8168,482,0.06045,-0.14236,0.09470,73.58,73.00,0.1401,14,44.02,1
29.8760,483,0.06665,-0.00552,0.09373,73.59,73.00,0.1402,14,44.39,1
29.9390,484,0.05254,-0.09571,0.02237,74.66,74.00,0.1477,14,44.76,1
30.0020,485,0.04298,-0.23397,-0.01490,75.52,75.00,0.1484,14,44.70,1
30.0664,486,0.04325,-0.36951,-0.00886,75.31,75.00,0.1491,14,45.18,1
30.1240,487,0.03524,-0.52991,-0.03348,76.17,76.00,0.1465,16,45.72,1
30.1827,488,0.04814,-0.77835,0.02004,74.70,74.00,0.1479,15,46.90,1
30.2412,489,0.07399,-0.66808,0.10791,73.38,73.00,0.1387,16,47.75,1
30.2978,490,0.08634,-0.65378,0.13161,73.03,73.00,0.1362,14,47.35,1
30.3567,491,0.07424,-0.66627,0.06507,74.02,74.00,0.1432,18,46.68,1
30.4163,492,0.06470,-0.46079,0.02374,74.64,74.00,0.1475,20,46.11,1
30.4763,493,0.05641,-0.21869,-0.00339,75.12,75.00,0.1496,22,45.89,1
30.5352,494,0.03983,-0.03387,-0.05380,76.88,76.00,0.1444,21,45.50,1
30.5957,495,0.00000,-0.02996,-0.16545,80.79,80.00,0.1326,21,45.50,1
30.6549,496,0.00000,0.08631,-0.15233,80.33,80.00,0.1340,20,44.79,1
30.7112,497,0.00000,-0.04857,-0.06332,77.22,77.00,0.1434,19,44.75,1
30.7695,498,0.02165,-0.06611,-0.01561,75.55,75.00,0.1484,17,44.23,1
30.8289,499,0.00000,0.05251,-0.04398,76.54,76.00,0.1454,18,43.72,1
30.8925,500,-0.02060,0.06993,-0.15620,80.47,80.00,0.1336,17,42.85,1
30.9552,501,-0.03157,0.16045,-0.16210,80.67,80.00,0.1330,15,42.28,1
31.0148,502,-0.07181,0.17387,-0.27268,84.54,84.00,0.1214,17,42.77,1
31.0727,503,-0.07379,0.42111,-0.23141,83.10,83.00,0.1257,14,43.33,1
31.1318,504,-0.06371,0.72180,-0.15808,80.53,80.00,0.1334,15,43.28,1
31.1921,505,-0.06364,0.74431,-0.13863,79.85,79.00,0.1354,15,43.04,1
31.2540,506,-0.05221,0.57560,-0.08502,77.98,77.00,0.1411,17,43.34,1
31.3123,507,-0.05993,0.41458,-0.11168,78.91,78.00,0.1383,17,44.46,1
31.3719,508,-0.06680,0.15680,-0.13014,79.56,79.00,0.1363,17,44.49,1
31.4339,509,-0.03375,-0.07085,-0.00523,75.18,75.00,0.1495,16,44.37,1
31.4937,510,-0.02756,-0.28889,-0.00204,75.07,75.00,0.1498,15,42.65,1
31.5517,511,0.00000,-0.10057,0.10205,73.47,73.00,0.1393,15,42.27,1
31.6099,512,0.03774,-0.32939,0.17067,72.44,72.00,0.1321,14,40.80,1
31.6711,513,0.04469,-0.52152,0.14418,72.84,72.00,0.1349,13,39.44,1
31.7295,514,0.04779,-0.72403,0.11590,73.26,73.00,0.1378,12,38.40,1
31.7883,515,0.03572,-0.88007,0.04321,74.35,74.00,0.1455,12,37.34,1
31.8456,516,0.02698,-0.73395,-0.00028,75.01,75.00,0.1500,13,36.36,1
31.9036,517,0.00000,-0.84145,-0.10395,78.64,78.00,0.1391,13,35.99,1
31.9589,518,0.00000,-0.62103,-0.09382,78.28,78.00,0.1401,14,35.49,1
32.0165,519,-0.02264,-0.48851,-0.14348,80.02,80.00,0.1349,13,36.46,1
32.0748,520,0.00000,-0.21262,-0.06043,77.11,77.00,0.1437,12,35.13,1
32.1336,521,-0.02423,0.14813,-0.11725,79.10,79.00,0.1377,11,34.94,1
32.1931,522,0.00000,-0.11336,-0.05510,76.93,76.00,0.1442,13,35.09,1
32.2525,523,0.00000,-0.47115,-0.02661,75.93,75.00,0.1472,12,37.25,1
32.3125,524,-0.03501,-0.73953,-0.13530,79.74,79.00,0.1358,12,38.91,1
32.3720,525,-0.03235,-0.92222,-0.10706,78.75,78.00,0.1388,10,39.92,1
32.4315,526,-0.06284,-1.03437,-0.20287,82.10,82.00,0.1287,10,40.58,1
32.4912,527,-0.08462,-1.09299,-0.24910,83.72,83.00,0.1238,10,42.78,1
32.5511,528,-0.10227,-0.58554,-0.27371,84.58,84.00,0.1213,9,45.01,1
32.6131,529,-0.08426,-0.33351,-0.17044,80.97,80.00,0.1321,12,45.07,1
32.6722,530,-0.09824,-0.29876,-0.20611,82.21,82.00,0.1284,13,47.93,1
32.7307,531,-0.09937,-0.12469,-0.19087,81.68,81.00,0.1300,13,48.78,1
32.7908,532,-0.10273,-0.06353,-0.18846,81.60,81.00,0.1302,14,49.54,1
32.8525,533,-0.07993,-0.42213,-0.09598,78.36,78.00,0.1399,11,51.62,1
32.9139,534,-0.05810,-0.28773,-0.02869,76.00,76.00,0.1470,13,52.19,1
32.9781,535,-0.05418,-0.46688,-0.03912,76.37,76.00,0.1459,11,52.84,1
33.0405,536,-0.05323,-0.62819,-0.05544,76.94,76.00,0.1442,10,54.25,1
33.1018,537,-0.05388,-0.82414,-0.07245,77.54,77.00,0.1424,9,54.43,1
33.1642,538,-0.08307,-0.79697,-0.18459,81.46,81.00,0.1306,7,55.83,1
33.2263,539,-0.11154,-0.23830,-0.26977,84.44,84.00,0.1217,7,56.75,1
33.2858,540,-0.09863,-0.11291,-0.19559,81.85,81.00,0.1295,5,56.75,1
33.3443,541,-0.19204,0.09551,-0.51191,92.92,89.00,0.0962,5,56.75,1
33.4021,542,-0.18884,-0.08169,-0.42751,89.96,89.00,0.1051,6,56.75,1
33.4591,543,-0.19895,-0.28020,-0.41363,89.48,89.00,0.1066,8,56.75,1
33.5170,544,-0.21661,-0.29941,-0.39112,88.69,88.00,0.0000,1,56.75,0
33.5761,545,-0.23274,-0.31695,-0.36865,87.90,87.00,0.0000,0,56.75,0
33.6329,546,-0.24677,-0.33221,-0.34661,87.13,87.00,0.0000,1,56.75,0
33.6912,547,-0.25969,-0.34627,-0.33197,86.62,86.00,0.0000,1,56.75,0
33.7534,548,0.25497,0.69961,1.00000,60.00,78.00,0.0450,5,56.75,1
33.8118,549,0.17874,0.94728,0.63301,65.50,70.00,0.0835,4,60.78,1
33.8704,550,0.18665,1.07391,0.54747,66.79,66.00,0.0925,5,60.78,1
33.9281,551,0.20430,1.13855,0.51126,67.33,67.00,0.0963,8,58.50,1
33.9920,552,0.23501,1.16359,0.52615,67.11,67.00,0.0948,7,56.31,1
34.0623,553,0.23147,1.15404,0.41760,68.74,68.00,0.1062,9,54.18,1
34.1262,554,0.25108,1.12178,0.43360,68.50,68.00,0.1045,7,53.16,1
34.1967,555,0.22159,1.08790,0.27791,70.83,70.00,0.1208,12,52.63,1
34.2592,556,0.25212,1.05680,0.37379,69.39,69.00,0.1108,6,51.77,1
34.3297,557,0.25880,1.03203,0.36649,69.50,69.00,0.1115,4,51.77,1
34.3971,558,0.20365,1.01427,0.15523,72.67,72.00,0.1337,9,57.19,1
34.4617,559,0.15305,1.00301,0.00919,74.86,74.00,0.1490,11,57.55,1
34.5329,560,0.14307,0.90852,0.03798,74.43,74.00,0.1460,11,56.82,1
34.5975,561,0.14099,0.77193,0.07865,73.82,73.00,0.1417,13,56.13,1
34.6653,562,0.12780,0.69373,0.07229,73.92,73.00,0.1424,12,56.20,1
34.7361,563,0.12314,0.64178,0.09499,73.58,73.00,0.1400,11,55.43,1
34.8003,564,0.10665,0.77667,0.06650,74.00,74.00,0.1430,9,56.43,1
34.8618,565,0.10289,0.69687,0.08521,73.72,73.00,0.1411,12,54.49,1
34.9261,566,0.12218,0.69517,0.17904,72.31,72.00,0.1312,18,52.54,1
34.9877,567,0.10621,0.79619,0.12835,73.07,73.00,0.1365,19,52.12,1
35.0542,568,0.08958,0.84168,0.08782,73.68,73.00,0.1408,19,51.93,1
35.1220,569,0.09650,0.74274,0.13761,72.94,72.00,0.1356,21,51.33,1
35.1852,570,0.06567,0.76715,0.04338,74.35,74.00,0.1454,21,50.50,1
35.2494,571,0.06642,0.68224,0.07849,73.82,73.00,0.1418,22,50.06,1
35.3197,572,0.05891,0.61632,0.07717,73.84,73.00,0.1419,25,49.83,1
35.3842,573,0.06122,0.60742,0.10641,73.40,73.00,0.1388,23,49.14,1
35.4536,574,0.06312,0.60104,0.12754,73.09,73.00,0.1366,22,49.20,1
35.5279,575,0.06858,0.60042,0.15550,72.67,72.00,0.1337,19,47.90,1
35.5905,576,0.08625,0.64038,0.21768,71.73,71.00,0.1271,19,46.58,1
35.6542,577,0.11240,0.46628,0.29657,70.55,70.00,0.1189,20,45.54,1
35.7167,578,0.11574,0.56521,0.28190,70.77,70.00,0.1204,18,44.39,1
35.7840,579,0.11284,0.53521,0.25024,71.25,71.00,0.1237,17,43.48,1
35.8567,580,0.11121,0.63308,0.23200,71.52,71.00,0.1256,18,42.56,1
35.9330,581,0.07408,0.39352,0.10016,73.50,73.00,0.1395,16,41.51,1
35.9984,582,0.03790,0.31507,0.00197,74.97,74.00,0.1498,17,40.41,1
36.0684,583,0.00000,0.13896,-0.03479,76.22,76.00,0.1463,16,40.67,1
36.1328,584,0.00000,0.07724,0.01003,74.85,74.00,0.1489,18,40.66,1
36.1983,585,0.03275,0.09011,0.10809,73.38,73.00,0.1387,16,39.96,1
36.2687,586,0.02484,-0.07212,0.09299,73.61,73.00,0.1402,17,39.01,1
36.3314,587,0.02139,-0.11520,0.09439,73.58,73.00,0.1401,20,39.19,1
36.3937,588,0.00000,-0.09782,0.07586,73.86,73.00,0.1420,21,38.85,1
36.4589,589,0.02122,-0.06817,0.11804,73.23,73.00,0.1376,21,38.63,1
36.5221,590,0.00000,-0.15446,0.07453,73.88,73.00,0.1422,21,38.30,1
36.5915,591,0.00000,-0.22066,0.08656,73.70,73.00,0.1409,20,37.62,1
36.6540,592,0.02314,-0.24127,0.15175,72.72,72.00,0.1341,18,36.82,1
36.7203,593,0.03211,-0.32405,0.17852,72.32,72.00,0.1313,14,36.30,1
36.7898,594,0.00000,-0.49731,0.09970,73.50,73.00,0.1395,13,36.05,1
36.8535,595,0.00000,-0.62282,0.11356,73.30,73.00,0.1381,13,35.79,1
36.9161,596,0.00000,-0.84763,0.08111,73.78,73.00,0.1415,9,34.71,1
36.9839,597,-0.07648,-0.99577,-0.18892,81.61,81.00,0.1302,5,34.71,1
37.0521,598,-0.06042,-1.07528,-0.06014,77.10,77.00,0.1437,4,33.54,1
37.1267,599,-0.04839,-1.10907,0.02099,74.69,74.00,0.1478,4,32.79,1
37.2019,600,-0.02234,-1.10772,0.12514,73.12,73.00,0.1369,4,32.79,1
37.2655,601,-0.02551,-1.08681,0.10452,73.43,73.00,0.1390,8,31.81,1
37.3335,602,0.00000,-1.06518,0.15590,72.66,72.00,0.1336,6,33.23,1
37.3972,603,0.00000,-0.98994,0.13433,72.99,72.00,0.1359,8,32.65,1
37.4641,604,0.00000,-0.72359,0.17970,72.30,72.00,0.1311,11,32.44,1
37.5283,605,0.03463,-0.43132,0.26528,71.02,71.00,0.1221,13,32.00,1
37.5963,606,0.03574,-0.24737,0.23119,71.53,71.00,0.1257,13,32.10,1
37.6664,607,0.02769,-0.08229,0.17589,72.36,72.00,0.1315,14,32.14,1
37.7308,608,0.03683,0.08412,0.19644,72.05,72.00,0.1294,13,33.42,1
37.7930,609,0.03882,0.12558,0.18957,72.16,72.00,0.1301,14,33.42,1
37.8556,610,0.04727,0.28782,0.20774,71.88,71.00,0.1282,10,33.42,1
37.9212,611,0.06736,0.35198,0.26289,71.06,71.00,0.1224,10,33.42,1
37.9938,612,0.07042,0.44601,0.24581,71.31,71.00,0.1242,12,33.42,1
38.0597,613,0.06672,0.36156,0.21492,71.78,71.00,0.1274,12,33.42,1
38.1241,614,0.07415,0.28638,0.23114,71.53,71.00,0.1257,12,33.42,1
38.1874,615,0.06379,0.27118,0.18400,72.24,72.00,0.1307,12,33.42,1
38.2545,616,0.06009,0.15338,0.17133,72.43,72.00,0.1320,15,31.88,1
38.3273,617,0.07183,0.20108,0.21530,71.77,71.00,0.1274,16,33.49,1
38.4090,618,0.06975,0.15624,0.20092,71.99,71.00,0.1289,17,34.99,1
38.4782,619,0.07069,0.14916,0.20240,71.96,71.00,0.1287,14,36.39,1
38.5454,620,0.05299,0.01321,0.14115,72.88,72.00,0.1352,16,39.45,1
38.6175,621,0.04617,0.02967,0.13174,73.02,73.00,0.1362,17,40.31,1
38.6830,622,0.03278,-0.01037,0.09984,73.50,73.00,0.1395,15,40.31,1
38.7489,623,0.02001,-0.06213,0.07615,73.86,73.00,0.1420,13,40.31,1
38.8166,624,0.03836,0.02867,0.16395,72.54,72.00,0.1328,14,40.31,1
38.8841,625,0.05736,0.19389,0.23189,71.52,71.00,0.1257,13,45.98,1
38.9511,626,0.04112,0.35748,0.16356,72.55,72.00,0.1328,14,51.23,1
39.0307,627,0.00000,0.32835,0.05939,74.11,74.00,0.1438,13,56.11,1
39.0979,628,0.00000,0.38576,0.06560,74.02,74.00,0.1431,13,56.11,1
39.1665,629,0.00000,0.40545,0.05396,74.19,74.00,0.1443,13,58.80,1
39.2376,630,0.00000,0.43235,0.09139,73.63,73.00,0.1404,15,60.99,1
39.3018,631,0.00000,0.46107,0.14780,72.78,72.00,0.1345,16,57.74,1
39.3649,632,0.00000,0.29046,0.14914,72.76,72.00,0.1343,14,57.12,1
39.4290,633,0.00000,0.15162,0.15514,72.67,72.00,0.1337,17,53.81,1
